timestamp,latitude,longitude,altitude,easting,northing,zone_number,zone_letter
1743804575695771872,-12.01622858496344,-77.05370144198406,142.61356172270982,276405.28550917824,8670817.309950642,18,L
1743804575791800960,-12.01622312647878,-77.0536956139099,142.62182808493208,276405.9157761681,8670817.9186355,18,L
1743804575895604288,-12.016217726516858,-77.05368973305747,142.62863760650725,276406.5518399702,8670818.520888098,18,L
1743804576003667840,-12.016212376247196,-77.0536837901761,142.63534069366904,276407.1947008459,8670819.117692985,18,L
1743804576101735936,-12.016206584640974,-77.05367845327594,142.64335157288906,276407.77119560307,8670819.76283615,18,L
1743804576204623552,-12.016201341032144,-77.05367251143763,142.6520354704977,276408.4140310236,8670820.347838828,18,L
1743804576302875008,-12.016196169949723,-77.05366655966148,142.66159147037695,276409.0580087738,8670820.92482499,18,L
1743804576403992672,-12.016191037371204,-77.05366057238942,142.67021320210338,276409.70588445687,8670821.497579789,18,L
1743804576509365472,-12.016185950126115,-77.0536545169463,142.6776018817391,276410.3612225887,8670822.065374149,18,L
1743804576606527008,-12.016180918106556,-77.0536484132407,142.68431459892173,276411.0218629659,8670822.627097387,18,L
1743804576696815520,-12.01617448541298,-77.05364275103537,142.64226379403175,276411.6332595779,8670823.343437113,18,L
1743804576802564288,-12.016169497209503,-77.05363671989934,142.64543066124259,276412.2860321412,8670823.900253342,18,L
1743804576904338432,-12.016164551931045,-77.05363069052977,142.64898524019063,276412.9386477865,8670824.452318743,18,L
1743804577007892000,-12.016159618834896,-77.05362464376708,142.6517263654211,276413.59316792374,8670825.003050374,18,L
1743804577115946560,-12.016154722861609,-77.05361857009186,142.65772975523763,276414.25064997433,8670825.549696464,18,L
1743804577201791840,-12.016149777464445,-77.0536123517388,142.63333156658157,276414.92384909024,8670826.101928603,18,L
1743804577298314336,-12.016144973917367,-77.05360630527935,142.64002689949396,276415.57844327576,8670826.638326168,18,L
1743804577403086240,-12.016140192921897,-77.05360025748854,142.6473272567656,276416.2332011151,8670827.172229607,18,L
1743804577498490560,-12.01613544199681,-77.05359416337888,142.6540188716224,276416.893028721,8670827.702843597,18,L
1743804577611399200,-12.016130721187405,-77.05358805271976,142.66087214024682,276417.5546837385,8670828.230138918,18,L
1743804577698112576,-12.01612595594267,-77.05358201912802,142.6501832051682,276418.2079081391,8670828.762288041,18,L
1743804577795267616,-12.016121287952746,-77.0535759526085,142.65253243436572,276418.8647992797,8670829.283703307,18,L
1743804577895153760,-12.016116654778086,-77.05356989235966,142.65560797937192,276419.5210362149,8670829.801261371,18,L
1743804577971407840,-12.016112048242531,-77.05356382045119,142.65812516311394,276420.1785651032,8670830.315881453,18,L
1743804578071845312,-12.016107454509179,-77.05355773905863,142.66040745986712,276420.8371375672,8670830.829092747,18,L
1743804578173760256,-12.016102675410194,-77.05355175611227,142.63489841147108,276421.4848344942,8670831.362733483,18,L
1743804578279480864,-12.016098124030812,-77.05354570291777,142.63700548720433,276422.1403707374,8670831.871235624,18,L
1743804578392160000,-12.016093625402856,-77.05353966469545,142.6411829815217,276422.79431984853,8670832.37388897,18,L
1743804578510075328,-12.016089137273172,-77.05353363037511,142.64534815177942,276423.447852657,8670832.875377558,18,L
1743804578591435616,-12.016084677967065,-77.05352754870488,142.6482974718568,276424.10656650306,8670833.373715486,18,L
1743804578696945440,-12.016080261456718,-77.05352140762687,142.66752808173405,276424.77178622433,8670833.867366625,18,L
1743804578792061984,-12.016075840665385,-77.05351532996585,142.67171944088696,276425.43009524955,8670834.361439846,18,L
1743804578889714400,-12.016071467183416,-77.05350926836645,142.6731850708098,276426.08669398655,8670834.850265518,18,L
1743804579019035808,-12.016067123815057,-77.05350321820161,142.67628776373596,276426.74207219883,8670835.33575,18,L
1743804579136549536,-12.016062821031582,-77.05349713766907,142.6796230973458,276427.4007915093,8670835.8167687,18,L
1743804579198279904,-12.016058279361713,-77.05349084666814,142.66941678058677,276428.0822371106,8670836.324389726,18,L
1743804579298218592,-12.016053995781641,-77.05348472997001,142.67508642808653,276428.7449113671,8670836.80331306,18,L
1743804579408099040,-12.016049752753112,-77.05347862054522,142.680304717623,276429.40682694246,8670837.277743699,18,L
1743804579506274528,-12.016045524349908,-77.05347251851688,142.68588158725385,276430.06794902135,8670837.750550108,18,L
1743804579594299808,-12.016041330439474,-77.05346641070575,142.69310434690675,276430.729729451,8670838.2195448,18,L
1743804579698391648,-12.016037111134741,-77.05346030252612,142.69572074043208,276431.39152906125,8670838.691349488,18,L
1743804579799384864,-12.016032918394995,-77.05345416404967,142.7007787337118,276432.0566504714,8670839.160239547,18,L
1743804579902519392,-12.01602876394145,-77.05344799134528,142.7057820014239,276432.72553152416,8670839.624921296,18,L
1743804580015261600,-12.016024644507295,-77.0534418215265,142.70713617181772,276433.394127225,8670840.085726012,18,L
1743804580123560416,-12.016020539479669,-77.05343565910928,142.70837334685274,276434.0619286881,8670840.544930702,18,L
1743804580199511776,-12.016017186858942,-77.05342980504962,142.78716842646998,276434.6967662094,8670840.92063575,18,L
1743804580294484832,-12.01601314715994,-77.05342363916816,142.78938401239395,276435.36499897623,8670841.372615036,18,L
1743804580408356768,-12.016009147891204,-77.05341747860446,142.79522454065906,276436.0326859611,8670841.820116634,18,L
1743804580510662816,-12.016005184949591,-77.05341133440797,142.80221408599678,276436.6986202996,8670842.263585547,18,L
1743804580599333536,-12.016001241312834,-77.05340517183788,142.81057596320932,276437.3665717945,8670842.704933422,18,L
1743804580709900864,-12.015997438675933,-77.05339900427349,142.81395504261778,276438.0351837186,8670843.130684623,18,L
1743804580795197376,-12.015993521492762,-77.05339273872704,142.81825653896607,276438.7143729735,8670843.569189264,18,L
1743804580886203264,-12.015989637304326,-77.05338645955962,142.81972986099575,276439.3950730505,8670844.004054306,18,L
1743804581002562368,-12.01598580993163,-77.05338018916017,142.82113180205945,276440.07486508414,8670844.43262591,18,L
1743804581116947680,-12.01598203828358,-77.05337398166509,142.8214203390489,276440.74785180506,8670844.854980785,18,L
1743804581209641344,-12.015978324799233,-77.05336778061266,142.82565642370503,276441.42018486094,8670845.270894969,18,L
1743804581303960576,-12.015973761564107,-77.05336139282772,142.77815898843645,276442.11215450463,8670845.780980336,18,L
1743804581408966912,-12.01597005547565,-77.05335506595647,142.78518874498428,276442.7981975146,8670846.196178462,18,L
1743804581501833440,-12.015966372569471,-77.0533487046282,142.7935246492132,276443.4880126404,8670846.608839614,18,L
1743804581595627200,-12.01596273254953,-77.05334234276442,142.79963429623538,276444.1779215294,8670847.016756099,18,L
1743804581698825312,-12.015959121246604,-77.05333599600651,142.8031567311527,276444.8662088646,8670847.421482936,18,L
1743804581797714368,-12.015955499210879,-77.05332969859907,142.80666670332366,276445.54911224754,8670847.827357145,18,L
1743804581908028224,-12.01595197865284,-77.05332329741287,142.80788074525296,276446.24340272346,8670848.222087858,18,L
1743804582015398624,-12.015948510780177,-77.05331687100602,142.80985242426408,276446.94048368325,8670848.611009764,18,L
1743804582129195520,-12.015945110460796,-77.05331043756323,142.81354522886733,276447.63838677574,8670848.992463037,18,L
1743804582207974176,-12.01594175259423,-77.05330402947273,142.8167591953584,276448.3335636548,8670849.369198555,18,L
1743804582297610272,-12.015937631488534,-77.05329795587197,142.77276720634873,276448.9916786228,8670849.83010957,18,L
1743804582403756000,-12.015934290216457,-77.05329153576744,142.7783860252452,276449.68817776756,8670850.205018744,18,L
1743804582498812544,-12.015930978740432,-77.05328506450738,142.78241257495185,276450.39027324086,8670850.576672746,18,L
1743804582592439776,-12.015927697740358,-77.05327857267345,142.78559488582903,276451.09463474073,8670850.944971489,18,L
1743804582704041408,-12.015924469831342,-77.05327208260927,142.7886000865345,276451.79884734214,8670851.307394594,18,L
1743804582797817248,-12.015921028073627,-77.05326574770973,142.79470445338544,276452.48598329595,8670851.693352507,18,L
1743804582897867296,-12.0159178871042,-77.05325933519602,142.7987773615795,276453.1818211593,8670852.046093231,18,L
1743804583002761600,-12.015914792013167,-77.05325291395341,142.8042050796519,276453.87864765147,8670852.393764887,18,L
1743804583104785920,-12.0159117452534,-77.05324645951761,142.8099963111072,276454.57912937214,8670852.73611597,18,L
1743804583197683744,-12.0159087398231,-77.05323997226708,142.81536355488655,276455.2832193208,8670853.07392087,18,L
1743804583294822112,-12.015905567784355,-77.05323224521014,142.8275193316733,276456.12220769003,8670853.431167752,18,L
1743804583411225056,-12.015902617022537,-77.05322575140696,142.83168891101218,276456.82705650834,8670853.762929227,18,L
1743804583505580448,-12.015899713031482,-77.05321928601909,142.8358487883877,276457.52884904796,8670854.089492703,18,L
1743804583609083872,-12.015896842567203,-77.05321280958104,142.83894150874897,276458.231872843,8670854.412355626,18,L
1743804583699165344,-12.01589400361089,-77.05320632089808,142.84109730271422,276458.9362563457,8670854.73174233,18,L
1743804583785618016,-12.015891234759922,-77.05319971939036,142.85645929404262,276459.6529862934,8670855.043464033,18,L
1743804583895686176,-12.015888470948097,-77.05319322280704,142.8608600961385,276460.3582923623,8670855.354542876,18,L
1743804584002104896,-12.015885752208849,-77.05318674030123,142.8650185595941,276461.0621023799,8670855.660623267,18,L
1743804584114945600,-12.015883055626606,-77.0531802686962,142.8705229699797,276461.764743429,8670855.96424325,18,L
1743804584208778368,-12.015880372428287,-77.05317378370181,142.87548497736157,276462.46885386994,8670856.266393255,18,L
1743804584299885472,-12.015877552662419,-77.05316719830645,142.8958895615981,276463.1837869196,8670856.583735166,18,L
1743804584406627488,-12.015874934357505,-77.0531607005441,142.9016171005503,276463.8893416233,8670856.87871548,18,L
1743804584497773152,-12.015872336647469,-77.05315423460648,142.90707867555088,276464.5914470851,8670857.171391215,18,L
1743804584591115264,-12.015869783437736,-77.05314778151732,142.91474848537757,276465.2921898933,8670857.45913282,18,L
1743804584700016320,-12.015867284454034,-77.05314132235199,142.92274698921358,276465.9936392873,8670857.74087959,18,L
1743804584795671264,-12.015864799095215,-77.0531348282267,142.92794197231737,276466.6989076758,8670858.021147253,18,L
1743804584899750240,-12.01586206059859,-77.05312842779195,142.92453261386663,276467.3937625535,8670858.329346787,18,L
1743804585009763392,-12.015859588775605,-77.05312194333969,142.93024003111518,276468.0979885891,8670858.608108899,18,L
1743804585113013824,-12.015857140068945,-77.05311551457412,142.93351699427035,276468.7961684916,8670858.884268055,18,L
1743804585201196768,-12.015854724784443,-77.05310911599415,142.93766893558038,276469.4910882774,8670859.156704713,18,L
1743804585308072960,-12.015852352058584,-77.053102702698,142.94297676524576,276470.1876460605,8670859.42444448,18,L
1743804585403712032,-12.015850139293443,-77.05309600520648,142.98061539699788,276470.9152896473,8670859.67471663,18,L
1743804585492627584,-12.01584785802496,-77.05308951948767,142.98504703746826,276471.6198110297,8670859.932396064,18,L
1743804585601115104,-12.01584564684277,-77.05308303578609,142.99112510398606,276472.3241705835,8670860.182319252,18,L
1743804585697005024,-12.01584346655371,-77.05307661362278,142.9956026606051,276473.0218530949,8670860.428774275,18,L
1743804585808798176,-12.015841326130735,-77.05307021623067,143.00201501328567,276473.7168705261,8670860.670798223,18,L
1743804585903464544,-12.015839188065124,-77.05306384293694,143.01329729466428,276474.40926518646,8670860.912541738,18,L
1743804585997919424,-12.015837111944359,-77.05305739194104,143.0202029414941,276475.110174094,8670861.147494603,18,L
